len_1,dir_1,len_2,dir_2,len_3,dir_3,len_4,dir_4,len_5,dir_5,len_6,dir_6,len_7,dir_7,len_8,dir_8,iat_2,iat_3,iat_4,iat_5,iat_6,iat_7,iat_8,sum_len,min_len,max_len,n_fwd,n_bwd,n_small,n_large,iat_sum,iat_max,syn0,ack0,fin0,rst0,psh0,proto_tcp,port_src,port_dst,label
112,1,372,-1,100,1,80,-1,323,-1,1400,-1,513,-1,592,-1,137.59000000000123,3.38999999999956,4.5000000000001705,0.09000000000014552,0.23999999999981014,0.8900000000000432,0.8699999999990382,16603,80,1412,11,21,9,3,180.9399999999996,137.59000000000123,0,0,0,0,0,0,0,0,google-doc
116,-1,103,1,87,-1,507,-1,294,-1,106,1,994,1,110,1,3.9199999999990354,0.8499999999997954,20.860000000000767,0.06999999999912632,3.230000000000288,805.5700000000012,0.09999999999979536,6238,87,994,13,19,22,0,1369.0,805.5700000000012,0,0,0,0,0,0,0,0,google-doc
362,1,297,1,87,-1,87,-1,396,1,87,-1,328,1,482,1,0.700000000000145,16.40000000000086,3.2999999999994145,36.69999999999973,17.70000000000138,24.899999999998812,0.09999999999976694,7299,87,804,13,19,17,0,605.500000000001,168.69999999999942,0,0,0,0,0,0,0,0,google-doc
296,1,87,-1,372,-1,1412,-1,104,1,1412,-1,98,1,1412,-1,18.7728,214.15619999999998,1.3389999999999986,0.688999999999993,0.7330000000000041,1.224999999999966,0.045000000000015916,22272,87,1412,12,20,14,13,282.96199999999993,214.15619999999998,0,0,0,0,0,0,0,0,google-doc
1412,-1,101,1,1412,-1,1412,-1,101,1,1412,-1,1412,-1,101,1,0.5429999999999602,0.7350000000000412,1.4480000000000048,0.8409999999999807,0.4790000000000072,1.3900000000000023,0.14399999999997704,23576,90,1412,11,21,16,14,28.06399999999998,1.9580000000000153,0,0,0,0,0,0,0,0,google-doc
101,1,1412,-1,1412,-1,101,1,1412,-1,98,1,188,-1,794,-1,1.1039999999999939,1.342999999999983,0.5550000000000277,0.7519999999999749,1.2500000000000289,0.031999999999976936,1.4100000000000223,22898,87,1412,11,21,13,12,556.063,380.31300000000005,0,0,0,0,0,0,0,0,google-doc
101,1,92,-1,98,1,266,-1,98,1,155,1,190,1,87,-1,0.8499999999997954,1.1399999999999189,0.18999999999991246,1.8000000000002458,31.699999999999836,0.05999999999994543,17.00999999999997,13141,87,1412,18,14,15,4,1122.53,721.8100000000001,0,0,0,0,0,0,0,0,google-doc
1018,1,225,1,1412,1,1412,1,1412,1,1412,1,1412,1,1412,1,3.610000000000113,0.09000000000014552,0.029999999999752447,0.029999999999752447,0.04999999999988347,0.030000000000640625,0.029999999999752447,22272,87,1412,21,11,11,12,284.11000000000007,149.11999999999992,0,0,0,0,0,0,0,0,google-doc
101,1,80,-1,98,1,845,-1,1412,-1,98,1,1412,-1,1412,-1,1.1299999999998533,1.9399999999993867,106.4500000000006,1.3399999999998897,0.9600000000000648,0.3799999999998249,1.3300000000002683,22960,80,1412,12,20,16,14,168.41999999999928,106.4500000000006,0,0,0,0,0,0,0,0,google-doc
1412,-1,101,1,1412,-1,188,-1,987,-1,1412,-1,107,1,1262,-1,0.5099999999993443,0.7999999999999119,1.2900000000000134,1.3500000000004064,1.3800000000001589,1.2400000000001299,0.0700000000000145,21626,87,1412,11,21,14,12,1427.5699999999988,1273.95,0,0,0,0,0,0,0,0,google-doc
92,-1,109,-1,101,1,860,1,294,1,328,1,1412,1,1412,1,1.3500000000004064,0.5299999999994753,988.1900000000004,0.09000000000014552,0.8400000000001455,0.06999999999914053,0.04000000000030468,14550,80,1412,15,17,13,3,1109.9699999999993,988.1900000000004,0,0,0,0,0,0,0,0,google-doc
439,-1,101,1,701,-1,616,-1,101,1,558,-1,654,-1,101,1,0.7399999999986306,0.5900000000007566,1.3199999999997658,0.12000000000078614,1.1999999999989797,1.380000000001047,0.3799999999998249,12610,87,1412,15,17,16,2,965.8499999999999,639.1600000000005,0,0,0,0,0,0,0,0,google-doc
404,1,87,-1,289,-1,101,1,100,-1,237,-1,101,1,425,1,45.9371,56.76389999999999,9.823999999999998,1.9480000000000075,1.2879999999999967,8.74799999999999,2230.941,6133,87,585,12,20,21,0,4338.790000000001,2230.941,0,0,0,0,0,0,0,0,google-doc
98,1,426,1,87,-1,266,-1,100,-1,101,1,283,-1,101,1,547.7100000000004,46.339999999998895,56.990000000000805,9.949999999999932,0.04999999999984084,1.300000000000523,8.680000000000064,6356,87,560,14,18,20,0,2779.1300000000006,690.5999999999997,0,0,0,0,0,0,0,0,google-doc
101,1,100,-1,229,-1,101,1,427,1,87,-1,289,-1,100,-1,4.800000000003024,1.2999999999969702,9.500000000002728,503.59999999999866,47.59999999999923,56.49999999999977,9.600000000002524,6447,87,560,13,19,19,0,3283.2000000000007,586.3000000000013,0,0,0,0,0,0,0,0,google-doc
101,1,100,-1,240,-1,101,1,426,1,87,-1,291,-1,101,1,0.0,1.300000000000523,8.70000000000104,552.5999999999982,54.50000000000091,59.300000000000296,9.599999999999,6560,87,561,14,18,19,0,2191.200000000002,557.9999999999998,0,0,0,0,0,0,0,0,google-doc
427,1,87,-1,292,-1,101,1,100,-1,106,-1,101,1,427,1,46.50000000000176,41.799999999998505,9.69999999999871,0.4000000000026205,1.40000000000029,8.199999999998653,549.4999999999983,5922,87,427,12,20,21,0,2146.900000000003,556.9999999999986,0,0,0,0,0,0,0,0,google-doc
107,1,426,1,87,-1,292,-1,100,-1,92,-1,107,1,292,-1,552.4000000000023,52.39999999999861,56.999999999998636,5.800000000000637,1.300000000000523,3.1999999999997044,87.90000000000123,6534,87,562,13,19,20,0,3158.500000000001,602.1000000000004,0,0,0,0,0,0,0,0,google-doc
101,1,100,-1,239,-1,101,1,427,1,87,-1,292,-1,101,1,0.19999999999953388,1.2000000000043087,8.800000000000807,559.3999999999967,45.09999999999786,59.499999999999886,9.800000000005525,5605,87,428,13,19,22,0,1957.7999999999988,559.3999999999967,0,0,0,0,0,0,0,0,google-doc
295,1,87,-1,305,-1,1412,-1,103,1,1412,-1,103,1,1412,-1,21.419,165.26399999999998,1.4519999999999982,0.953000000000003,0.61099999999999,0.8269999999999982,0.6049999999999898,23197,87,1412,11,21,14,13,214.077,165.26399999999998,0,0,0,0,0,0,0,0,google-doc
100,1,230,-1,1412,-1,103,1,1412,-1,1412,-1,103,1,180,-1,4.1799999999998505,1.4499999999999513,0.43999999999999595,1.0100000000001774,1.4299999999998203,0.4700000000001925,0.9899999999998244,14642,80,1412,12,20,16,5,423.57,240.93000000000012,0,0,0,0,0,0,0,0,google-doc
1412,1,1412,1,1292,1,87,-1,87,-1,1341,1,87,-1,374,-1,0.029999999999752447,0.020000000000131024,17.47999999999994,3.3400000000005647,269.26000000000005,21.07999999999953,79.88000000000017,14697,80,1412,16,16,17,6,1807.0799999999995,844.22,0,0,0,0,0,0,0,0,google-doc
103,1,1082,-1,1412,-1,1412,-1,1412,-1,188,-1,1412,-1,199,-1,1.1799999999997368,1.440000000000552,1.4300000000000423,1.4199999999995327,1.3899999999997803,1.5100000000005664,1.3899999999997803,28234,103,1412,7,25,11,16,35.8900000000002,1.5100000000005664,0,0,0,0,0,0,0,0,google-doc
1400,-1,103,1,513,-1,100,1,592,-1,635,-1,103,1,467,-1,0.7099999999997664,0.7200000000011642,1.2299999999996203,0.19999999999953388,1.4199999999995327,0.4000000000008441,1.540000000000319,12945,100,1400,12,20,13,1,27.770000000000294,1.540000000000319,0,0,0,0,0,0,0,0,google-doc
92,-1,103,1,286,-1,100,1,1412,1,1412,1,421,1,844,1,0.460000000000349,0.9700000000005815,2.0199999999999108,118.85000000000012,0.06999999999912632,0.04000000000026205,0.059999999999504894,10579,87,1412,17,15,17,2,1689.8099999999995,738.69,0,0,0,0,0,0,0,0,google-doc
296,1,87,-1,325,-1,1412,-1,1412,-1,1412,-1,180,-1,1412,-1,16.157899999999998,242.9611,0.10300000000000864,0.16899999999998272,0.11200000000002319,0.06400000000002137,0.1560000000000059,31371,84,1412,4,28,7,20,302.581,242.9611,0,0,0,0,0,0,0,0,google-doc
87,-1,327,-1,1412,-1,1412,-1,1412,-1,186,-1,1412,-1,1412,-1,93.89999999999988,0.19999999999997442,0.11000000000005627,0.18999999999991246,0.08000000000008356,0.140000000000029,0.15000000000009095,14871,80,1412,9,23,16,5,812.2400000000001,278.9999999999999,0,0,0,0,0,0,0,0,google-doc
252,1,87,-1,914,-1,1412,-1,1412,-1,1412,-1,180,-1,1412,-1,13.119999999999798,230.41,0.1499999999996362,0.13000000000039336,0.11000000000026944,0.0700000000000216,0.280000000000058,29923,84,1412,4,28,10,19,276.13000000000017,230.41,0,0,0,0,0,0,0,0,google-doc
280,-1,1400,-1,513,-1,592,-1,109,1,635,-1,467,-1,103,1,0.2899999999996794,0.4399999999993298,1.1400000000012511,0.6599999999998829,0.7900000000002905,1.6799999999985715,0.5500000000004945,13171,92,1400,10,22,13,1,53.53999999999992,13.700000000000045,0,0,0,0,0,0,0,0,google-doc
993,1,110,1,303,1,477,1,88,1,87,-1,87,-1,87,-1,0.09000000000014552,9.320000000000661,3.8999999999997925,0.07999999999874774,3.230000000000288,8.890000000000953,4.749999999999588,13757,87,1412,17,15,18,6,3372.0200000000013,2894.9999999999995,0,0,0,0,0,0,0,0,google-doc
1412,1,1412,1,1412,1,1412,1,1412,1,1412,1,1412,1,1412,1,0.0,0.09999999999976694,0.0,0.0,0.0,0.09999999999976694,0.0,39683,87,1412,29,3,3,27,21.099999999998786,13.89999999999958,0,0,0,0,0,0,0,0,google-doc
101,1,367,1,1412,1,916,1,367,1,87,-1,87,-1,400,-1,439.216,0.07599999999996498,0.02199999999999136,6.508000000000095,24.538999999999987,22.920999999999992,80.29100000000005,17473,80,1412,10,22,12,7,2770.897,1504.85,0,0,0,0,0,0,0,0,google-doc
754,-1,1412,-1,110,1,1412,-1,1412,-1,188,-1,971,-1,1412,-1,1.3500000000004064,0.8200000000000429,0.5199999999998539,1.260000000000261,1.2199999999999989,1.3199999999997658,1.3300000000002754,29937,110,1412,5,27,10,18,33.640000000000114,1.3699999999996493,0,0,0,0,0,0,0,0,google-doc
110,1,1412,-1,1412,-1,326,-1,92,-1,152,-1,110,1,591,1,0.7599999999996498,1.2699999999998823,1.3199999999997658,1.260000000000261,1.2499999999997513,0.2200000000005531,3048.189999999999,18896,87,1412,11,21,10,7,3219.6000000000004,3048.189999999999,0,0,0,0,0,0,0,0,google-doc
1412,1,1412,1,146,-1,1412,1,1412,1,1412,1,1412,1,87,-1,0.0,0.5000000000006111,1.6999999999995907,0.09999999999976694,1.300000000000523,0.0,23.899999999999366,36694,87,1412,26,6,6,25,70.00000000000028,23.899999999999366,0,0,0,0,0,0,0,0,google-doc
800,-1,92,-1,317,-1,107,1,394,1,87,-1,87,-1,302,-1,1.40000000000029,1.300000000000523,1.8999999999991246,53.000000000000824,7.999999999999119,23.099999999999454,68.3000000000007,7408,87,1147,13,19,20,0,1422.2000000000005,391.400000000001,0,0,0,0,0,0,0,0,google-doc
1412,-1,1412,-1,104,1,188,-1,952,-1,101,1,322,-1,98,1,1.6140000000000043,0.30599999999997296,1.2159999999999949,1.593000000000011,2.1889999999999965,35.862,6.713999999999999,18912,80,1412,12,20,14,9,757.393,486.5879999999999,0,0,0,0,0,0,0,0,google-doc
98,1,214,1,87,-1,502,-1,1117,-1,92,-1,149,-1,502,-1,102.92999999999996,19.859999999999985,104.61000000000008,1.6199999999999477,1.5400000000001057,1.569999999999851,197.77000000000004,12136,87,1412,13,19,18,3,1320.6900000000003,520.77,0,0,0,0,0,0,0,0,google-doc
1329,-1,320,-1,101,1,407,1,87,-1,1412,1,1412,1,287,1,1.5499999999999403,2.3700000000004273,619.9299999999996,33.72000000000014,155.05000000000018,0.04999999999984084,0.020000000000095497,17743,87,1412,14,18,12,8,1400.9600000000007,619.9299999999996,0,0,0,0,0,0,0,0,google-doc
349,-1,98,1,528,1,1412,1,1412,1,1412,1,1412,1,1412,1,3.969999999999807,123.8400000000004,0.10999999999938836,0.04000000000026205,0.029999999999759552,0.030000000000654836,0.02999999999974534,24929,80,1412,20,12,11,14,1031.7799999999995,443.88000000000005,0,0,0,0,0,0,0,0,google-doc
104,1,333,1,1412,1,917,1,224,1,1412,1,1412,1,678,1,897.1,0.09999999999979536,0.04000000000030468,0.3900000000003274,0.04999999999984084,0.04000000000030468,0.02999999999974534,14569,80,1412,17,15,14,5,2064.88,897.1,0,0,0,0,0,0,0,0,google-doc
1412,-1,180,-1,1412,-1,104,1,1353,-1,1412,-1,1412,-1,104,1,1.5299999999998093,1.6699999999998383,0.700000000000145,0.880000000000436,1.5799999999996928,1.5900000000002024,0.9100000000001884,27905,101,1412,7,25,12,17,38.17000000000004,1.7100000000001003,0,0,0,0,0,0,0,0,google-doc
1412,-1,1412,-1,110,1,1412,-1,188,-1,107,1,1412,-1,191,-1,1.5700000000000713,0.9899999999998244,0.6199999999996209,1.540000000000319,1.3800000000001589,0.21000000000004349,1.5399999999994307,27218,92,1412,7,25,12,16,43.47999999999974,4.590000000000316,0,0,0,0,0,0,0,0,google-doc
104,1,332,-1,98,1,926,-1,98,1,307,1,144,1,90,-1,1.000000000000334,6.94999999999979,9.149999999999991,5.930000000000213,2095.88,0.079999999998563,39.500000000000455,16166,80,1412,15,17,13,6,3300.9600000000005,2095.88,0,0,0,0,0,0,0,0,google-doc
918,1,219,1,87,-1,87,-1,297,-1,1412,-1,1412,-1,112,1,7.148999999999961,12.75500000000007,6.017999999999969,105.89399999999995,1.4499999999999602,1.510000000000133,0.4800000000000466,15359,80,1412,13,19,16,6,609.1460000000001,179.56,0,0,0,0,0,0,0,0,google-doc
429,1,87,-1,329,1,87,-1,305,-1,570,-1,109,1,476,-1,16.48000000000005,84.98000000000006,19.64999999999995,17.58999999999999,1.479999999999933,2.8500000000000227,161.65000000000006,11748,80,1412,12,20,18,4,630.04,161.65000000000006,0,0,0,0,0,0,0,0,google-doc
1412,1,1412,1,334,1,844,1,566,1,87,-1,87,-1,679,-1,0.08000000000008001,0.019999999999686935,0.0700000000000145,3.7199999999999456,17.850000000000144,10.540000000000216,11.839999999999847,18490,87,1412,14,18,13,8,1047.8199999999997,364.5999999999998,0,0,0,0,0,0,0,0,google-doc
87,-1,485,-1,206,-1,106,1,1412,1,230,1,95,1,87,-1,41.529999999999845,1.4199999999995327,1.8800000000016581,367.1799999999994,0.06999999999914053,0.04999999999989768,20.26000000000039,7240,87,1412,14,18,20,1,1781.0100000000004,780.5599999999995,0,0,0,0,0,0,0,0,google-doc
103,1,1412,-1,900,-1,103,1,1412,-1,1412,-1,103,1,1412,-1,1.0530000000000261,1.4259999999999828,0.4390000000000227,0.9969999999999701,1.4399999999999968,0.5539999999999985,0.8779999999999895,17740,80,1412,14,18,15,8,788.4259999999999,405.35200000000003,0,0,0,0,0,0,0,0,google-doc
87,-1,1412,-1,1412,-1,1412,-1,410,-1,92,-1,190,-1,118,1,56.27999999999966,1.4199999999999733,1.4300000000000423,1.40000000000029,1.4199999999999804,1.4300000000000423,7.539999999999658,16379,87,1412,12,20,16,7,1048.4199999999996,716.3,0,0,0,0,0,0,0,0,google-doc
308,-1,82,-1,575,-1,100,1,132,1,252,1,308,-1,100,1,202.48000000000044,1.5099999999996783,28.310000000000286,1.6699999999998454,3.569999999999851,9.610000000000326,1.5799999999996999,22436,82,1412,11,21,13,13,524.4300000000006,202.48000000000044,0,0,0,0,0,0,0,0,google-doc
1412,-1,1412,-1,1412,-1,100,1,112,1,1412,-1,1412,-1,103,1,1.440000000000552,1.4499999999992852,2.7500000000006963,1.6899999999999693,5.219999999999558,1.4300000000000423,0.34000000000045105,36027,100,1412,7,25,7,25,44.0700000000005,5.219999999999558,0,0,0,0,0,0,0,0,google-doc
93,-1,103,1,163,-1,100,1,87,-1,856,-1,103,1,1412,-1,0.39999999999995595,1.3600000000000279,1.6899999999999693,1.2199999999999989,54.15999999999954,3.0999999999998806,32.700000000000166,26234,87,1412,9,23,14,17,120.55999999999926,54.15999999999954,0,0,0,0,0,0,0,0,google-doc
295,1,87,-1,422,-1,1412,-1,1412,-1,1412,-1,180,-1,112,1,19.2928,178.71519999999998,0.6129999999999995,0.6580000000000155,0.7230000000000132,0.6380000000000052,0.0,28735,87,1412,6,26,10,19,252.93099999999998,178.71519999999998,0,0,0,0,0,0,0,0,google-doc
802,-1,109,1,1412,-1,1000,-1,106,1,1412,-1,1412,-1,1412,-1,0.06599999999995498,0.6090000000000262,0.6490000000000107,2.0259999999999723,0.8000000000000229,0.6709999999999772,0.6660000000000004,28398,106,1412,9,23,11,16,435.65099999999995,392.37899999999996,0,0,0,0,0,0,0,0,google-doc
1412,1,1282,1,87,-1,87,-1,87,-1,375,-1,109,1,80,-1,0.030000000000196536,17.25999999999983,2.850000000000019,8.340000000000014,181.71999999999986,3.0700000000001353,0.2499999999998579,11952,80,1412,15,17,16,4,2518.7799999999997,1603.7599999999993,0,0,0,0,0,0,0,0,google-doc
943,-1,1412,-1,1412,-1,1412,-1,115,1,1412,-1,1412,-1,126,-1,0.6399999999997519,0.7299999999998974,0.6700000000003925,0.6300000000001305,0.10999999999938836,0.6800000000000139,0.6300000000001305,30428,103,1412,6,26,10,19,52.690000000000126,32.51999999999988,0,0,0,0,0,0,0,0,google-doc
1085,-1,1412,-1,1412,-1,1412,-1,1412,-1,112,1,315,-1,1412,-1,0.6700000000003925,0.6699999999995043,0.6599999999998829,0.6599999999998829,0.3100000000006986,0.32999999999994145,0.6899999999996353,29842,87,1412,7,25,8,18,1351.1399999999999,1251.92,0,0,0,0,0,0,0,0,google-doc
1412,1,1412,1,1412,1,1412,1,1412,1,1412,1,1412,1,1412,1,0.0,0.09999999999976694,0.0,0.1000000000015433,0.0,0.0,0.09999999999976694,45184,1412,1412,32,0,0,32,4.300000000000637,1.5999999999998238,0,0,0,0,0,0,0,0,google-doc
301,1,112,1,74,-1,74,-1,112,-1,86,1,280,-1,1294,-1,0.0350475,14.899952500000001,1.3411000000000026,1.4879999999999995,215.4219,18.735000000000014,13.888000000000005,22368,74,1294,11,21,13,15,287.49200000000013,215.4219,0,0,0,0,0,0,0,0,google-doc
74,1,1294,-1,1294,-1,74,1,991,-1,1294,-1,74,1,1294,-1,1.324999999999965,1.399000000000039,0.01799999999996249,1.3179999999999858,1.2990000000000501,0.015999999999960046,1.3859999999999983,23037,74,1294,11,21,12,15,29.293999999999983,2.311000000000007,0,0,0,0,0,0,0,0,google-doc
1294,-1,74,1,1128,-1,1294,-1,74,1,1294,-1,1294,-1,74,1,0.024000000000024002,1.316999999999957,1.3560000000000239,0.030000000000030003,1.314999999999955,3.0729999999999924,0.032000000000032,17894,74,1434,12,20,15,9,634.1,341.11299999999994,0,0,0,0,0,0,0,0,google-doc
112,1,74,-1,279,-1,1294,-1,74,1,1294,-1,1294,-1,74,1,19.227999999999913,96.03899999999999,1.3600000000000279,0.040000000000034674,1.439999999999884,1.350000000000179,0.03999999999982151,13635,74,1294,11,21,16,7,275.6169999999999,97.4600000000001,0,0,0,0,0,0,0,0,google-doc
1434,1,969,1,242,1,1434,1,1434,1,236,1,1434,1,1434,1,0.0,6.070000000000242,0.09000000000014552,0.0,0.0,0.059999999999504894,0.0,21423,74,1434,22,10,12,12,32.67000000000042,8.94999999999957,0,0,0,0,0,0,0,0,google-doc
74,-1,74,-1,74,-1,74,-1,74,-1,74,-1,74,-1,74,-1,1.4299999999991542,1.4100000000007995,1.3499999999995183,1.3500000000004064,1.3299999999993872,1.3399999999998968,16.980000000000217,9547,74,1294,8,24,23,4,415.7699999999993,157.52000000000075,0,0,0,0,0,0,0,0,google-doc
847,-1,74,1,1294,-1,475,-1,74,1,1294,-1,1294,-1,74,1,0.020000000000131024,1.3600000000000279,1.3600000000000279,0.04999999999988347,1.3199999999997658,1.3399999999998968,0.030000000000640625,25007,74,1294,11,21,11,17,51.899999999999835,25.939999999999408,0,0,0,0,0,0,0,0,google-doc
294,1,87,-1,299,-1,1412,-1,1412,-1,1412,-1,180,-1,1412,-1,19.882,440.11899999999997,0.72199999999998,0.6690000000000396,0.6639999999999873,0.6259999999999764,0.6909999999999741,27281,87,1412,7,25,11,17,511.5539999999998,440.11899999999997,0,0,0,0,0,0,0,0,google-doc
1412,-1,173,-1,1412,-1,1412,-1,1412,-1,180,-1,1412,-1,1412,-1,0.6289999999999907,1.6340000000000243,0.7159999999999389,0.6610000000000227,0.6289999999999907,0.6920000000000259,0.6639999999999979,31301,101,1412,8,24,8,19,452.67599999999993,425.841,0,0,0,0,0,0,0,0,google-doc
87,-1,87,-1,233,-1,1412,-1,1412,-1,1412,-1,180,-1,1412,-1,7.402999999999937,146.20199999999994,0.670000000000158,0.6699999999999591,0.6599999999998829,0.6300000000001376,0.6899999999998556,15611,80,1412,8,24,16,6,793.515,199.57999999999993,0,0,0,0,0,0,0,0,google-doc
104,1,245,1,144,1,87,-1,1412,-1,1412,-1,1412,-1,564,-1,196.0599999999999,0.08000000000006935,16.8299999999999,54.06,0.6500000000002615,0.6699999999999591,0.639999999999759,16723,87,1412,10,22,15,8,1364.7800000000002,583.6200000000002,0,0,0,0,0,0,0,0,google-doc
188,-1,296,-1,110,1,98,1,1390,1,87,-1,1141,-1,101,1,0.6599999999998829,0.04999999999988347,3.9800000000003166,584.46,18.590000000000146,182.75999999999954,4.3100000000002865,24920,80,1412,21,11,12,15,1477.0000000000002,584.46,0,0,0,0,0,0,0,0,google-doc
144,-1,107,1,1364,1,1412,1,982,1,272,1,1412,1,1412,1,1.1299999999998533,1293.3100000000009,0.07999999999969987,0.020000000000209184,6.889999999999418,0.1300000000003365,0.02999999999974534,16261,80,1412,14,18,16,7,2204.760000000001,1293.3100000000009,0,0,0,0,0,0,0,0,google-doc
1412,-1,1352,-1,113,1,1412,-1,1412,-1,1412,-1,188,-1,1228,-1,0.6599999999998829,0.3599999999996939,0.300000000000189,0.6599999999998829,0.6700000000003925,0.6300000000001305,0.8299999999996643,33349,113,1412,4,28,7,21,57.66999999999989,35.6999999999994,0,0,0,0,0,0,0,0,google-doc
1412,-1,1412,-1,1306,-1,1412,-1,116,1,1412,-1,1412,-1,1412,-1,1.3600000000000279,0.6599999999998829,1.6800000000003479,0.49000000000010147,0.9600000000000719,0.6599999999998829,0.7500000000000284,26194,87,1412,9,23,8,16,2421.8700000000003,1307.5600000000004,0,0,0,0,0,0,0,0,google-doc
1412,1,1412,1,969,1,87,-1,87,-1,397,1,87,-1,398,-1,0.04000000000026205,0.04999999999988347,16.439999999999344,4.810000000000869,41.54999999999909,16.630000000001033,300.7200000000001,14631,80,1412,11,21,12,3,416.45999999999896,300.7200000000001,0,0,0,0,0,0,0,0,google-doc
1412,-1,1412,-1,109,1,1412,-1,1412,-1,1412,-1,106,1,1412,-1,1.4819999999999833,1.182999999999934,0.308000000000086,1.4969999999999706,1.4819999999999833,0.44200000000005346,1.0989999999999611,29443,87,1412,11,21,9,18,498.128,390.05999999999995,0,0,0,0,0,0,0,0,google-doc
281,-1,1412,-1,1412,-1,1412,-1,180,-1,1412,-1,1412,-1,1071,-1,1.4900000000002134,1.4899999999999913,1.4799999999999258,1.5199999999999658,1.5899999999999803,1.4899999999999913,1.4800000000001479,14910,80,1412,8,24,15,5,1438.4500000000003,398.9000000000001,0,0,0,0,0,0,0,0,google-doc
329,1,87,-1,278,-1,360,-1,88,-1,112,1,478,-1,117,1,19.16999999999991,18.72000000000007,1.4699999999998639,1.530000000000257,0.42000000000008697,86.16000000000001,1.3199999999997658,12561,80,1412,13,19,17,4,1109.53,649.9500000000002,0,0,0,0,0,0,0,0,google-doc
1412,1,181,1,845,1,87,-1,87,-1,1412,1,302,1,485,-1,0.019999999999686935,0.05999999999994898,14.340000000000241,6.380000000000052,21.389999999999798,0.03000000000020009,0.509999999999792,17110,87,1412,15,17,14,7,451.9000000000003,159.35999999999996,0,0,0,0,0,0,0,0,google-doc
1015,-1,103,1,405,-1,100,1,80,-1,100,1,1390,1,87,-1,2.2999999999999687,161.99999999999994,4.1199999999994645,0.8500000000006764,4.049999999999443,602.3500000000004,20.6599999999994,25119,80,1412,23,9,9,14,1713.839999999999,735.15,0,0,0,0,0,0,0,0,google-doc
